27,00,00,20.51,-1,41,17,51.1,9.32,G5V,9.66,1.38,0.671,0.017
28,00,00,20.94,-1,43,21,42.5,8.83,F3/F5V,5.64,1.05,0.468,0.013
29,00,00,22.11,-1,49,06,28.6,9.14,G8III,2.85,1.40,1.041,0.020
30,00,00,23.07,+1,42,08,29.4,8.26,A0,3.79,0.88,0.142,0.010
31,00,00,23.54,+1,02,40,31.7,7.63,K2,1.84,1.05,1.453,0.018
32,00,00,23.66,+1,51,56,22.2,9.09,B8,3.10,1.29,0.040,0.017
33,00,00,23.80,-1,10,27,44.8,8.10,F2,8.94,1.09,0.466,0.015
34,00,00,23.87,+1,26,55,05.7,6.43,F7.5IV-V,12.71,0.74,0.514,0.005
35,00,00,24.61,-1,14,29,25.7,9.07,G8/K0III/IV,5.96,1.45,0.916,0.004
36,00,00,24.79,+1,12,16,01.5,7.68,K0,6.30,0.96,1.150,0.014
37,00,00,25.28,-1,47,10,46.5,10.44,F0V,3.74,2.72,0.391,0.045
38,00,00,26.65,-1,79,03,42.6,8.65,G6V,23.84,0.78,0.778,0.015
39,00,00,26.85,-1,16,41,48.9,7.46,F3V,10.98,1.18,0.475,0.009
41,00,00,27.98,+1,54,18,08.1,8.70,A0,3.42,1.04,0.026,0.013
40,00,00,29.27,+1,67,13,00.4,10.61,B...,-3.40,4.25,0.570,0.042
42,00,00,30.09,+1,25,50,41.2,8.20,F2,6.38,0.91,0.387,0.012
43,00,00,30.98,+1,59,33,35.1,6.18,G9III-IV,7.63,0.60,1.032,0.005
44,00,00,31.85,-1,03,18,22.9,7.91,K2,2.41,1.01,1.104,0.018
45,00,00,32.21,-1,72,12,09.8,9.59,G6/G8V:,15.10,1.92,,
46,00,00,32.29,-1,25,37,20.1,8.57,K1III,1.19,1.20,1.035,0.016
47,00,00,32.45,-1,56,50,06.9,10.78,K3V,24.45,1.97,1.150,0.020
48,00,00,32.45,-1,40,41,25.6,7.31,K0/K1III,1.86,0.87,1.164,0.008
49,00,00,33.48,+1,16,40,08.5,9.53,F5,1.59,1.28,0.450,0.030
50,00,00,34.29,-1,53,05,51.6,6.49,G1IV,16.89,0.80,0.616,0.005
51,00,00,34.41,+1,01,03,58.3,8.94,K0,0.41,1.30,0.906,0.024
52,00,00,35.20,-1,77,01,12.5,8.56,A4V,3.95,0.77,0.196,0.023
53,00,00,35.37,-1,29,15,48.2,10.96,,-1.76,2.45,,
54,00,00,36.40,+1,17,58,08.2,10.57,M:,20.97,1.71,1.030,0.015
55,00,00,37.88,-1,66,40,59.2,7.40,G2IV/V,14.66,0.98,0.551,0.015
56,00,00,39.08,+1,00,13,22.6,8.12,K0,3.47,1.27,1.329,0.019
57,00,00,40.39,-1,69,40,32.9,8.27,K2V,33.89,0.79,0.863,0.012
58,00,00,41.70,+1,62,10,33.6,7.05,G0,26.06,0.67,0.520,0.007
59,00,00,41.87,+1,55,43,20.9,9.09,B5,-0.06,1.38,0.091,0.030
60,00,00,42.10,-1,64,27,57.0,8.34,F2IV,6.18,0.83,0.386,0.014
61,00,00,42.28,+1,53,49,19.9,8.86,K5,5.60,1.11,1.081,0.020
62,00,00,43.19,-1,45,25,21.8,8.27,G8III,5.28,1.15,0.994,0.012
63,00,00,43.62,+1,45,15,12.0,6.36,B9pSiEu,4.81,0.71,-0.047,0.005
64,00,00,44.30,-1,27,54,27.2,8.08,K2III,3.45,0.94,1.156,0.014
65,00,00,45.11,-1,54,49,49.2,11.00,,16.98,2.43,1.147,0.005
66,00,00,45.25,-1,72,19,05.7,8.55,F2V,8.18,0.88,0.401,0.023
67,00,00,47.78,+1,23,32,17.7,7.83,F5,7.48,0.93,0.495,0.015
68,00,00,48.15,+1,16,59,20.3,8.79,K0,31.80,1.17,0.940,0.015
69,00,00,48.33,+1,30,23,45.2,8.33,A0,6.35,1.12,0.135,0.017
70,00,00,48.67,+1,36,46,39.5,10.42,,5.25,13.87,0.706,0.072
71,00,00,49.70,+1,36,46,48.6,8.26,G5,9.13,1.84,0.846,0.016
72,00,00,52.67,-1,12,49,43.2,8.97,G3/G5V,10.63,1.25,0.671,0.002
73,00,00,52.91,+1,66,50,52.7,6.90,K2,3.97,0.69,1.446,0.010
74,00,00,53.25,+1,35,45,09.8,9.93,K5,24.22,1.36,1.068,0.066
75,00,00,53.56,-1,50,26,47.3,7.42,K4III,1.60,0.79,1.524,0.020
76,00,00,54.77,+1,32,49,32.4,9.03,M0,2.29,1.19,1.670,0.050
